1,3018217531,사단법인 충북경제경영연구원,이상우,54,052,000,87.747,10 12,2018/03/29 18:04:18, ,
2,3038137502,탑엔지니어링(주),이종근,54,107,400,87.837,06 15,2018/03/27 09:24:03, ,
3,3038171970,주식회사 동진기술단,한상범,54,140,600,87.891,07 06,2018/03/29 10:53:46, ,
4,3018219349,사단법인 자치산업경제연구원,최현호,54,190,740,87.972,02 04,2018/03/26 17:00:21, ,
5,3618700283,충청지방행정발전연구원 주식회사,현달호,54,276,740,88.112,04 10,2018/03/29 15:54:53, ,
6,1258163394,주식회사 한광엔지니어링건축사사무소,정해념,54,285,000,88.125,04 03,2018/03/29 15:27:48, ,
7,3038206821,한국교통대학교산학협력단,백종배,54,353,400,88.236,02 04,2018/03/29 10:46:11, ,
8,5908200116,사단법인 한국행정사회연구원,김덕봉,54,382,300,88.283,15 07,2018/03/30 09:15:55, ,
9,3178135463,주식회사 농촌앤정,조경순,54,436,000,88.370,03 15,2018/03/27 18:00:31, ,
10,3028124305,주식회사 해린엔지니어링,윤성섭,54,437,600,88.373,13 09,2018/03/30 09:06:52, ,
11,3028128446,주식회사 영동기술단,김성재,54,581,200,88.606,01 03,2018/03/30 09:05:41, ,
12,3158105115,주식회사 홍익기술단,성낙전,54,717,000,88.826,13 06,2018/03/30 09:56:48, ,
13,3028122909,주식회사녹색기술공사,권영국,55,157,700,89.542,03 13,2018/03/29 09:50:12, ,
1,3018217531,사단법인 충북경제경영연구원,이상우,54,052,000,87.747,10 12,2018/03/29 18:04:18, ,
2,3038137502,탑엔지니어링(주),이종근,54,107,400,87.837,06 15,2018/03/27 09:24:03, ,
3,3038171970,주식회사 동진기술단,한상범,54,140,600,87.891,07 06,2018/03/29 10:53:46, ,
4,3018219349,사단법인 자치산업경제연구원,최현호,54,190,740,87.972,02 04,2018/03/26 17:00:21, ,
5,3618700283,충청지방행정발전연구원 주식회사,현달호,54,276,740,88.112,04 10,2018/03/29 15:54:53, ,
6,1258163394,주식회사 한광엔지니어링건축사사무소,정해념,54,285,000,88.125,04 03,2018/03/29 15:27:48, ,
7,3038206821,한국교통대학교산학협력단,백종배,54,353,400,88.236,02 04,2018/03/29 10:46:11, ,
8,5908200116,사단법인 한국행정사회연구원,김덕봉,54,382,300,88.283,15 07,2018/03/30 09:15:55, ,
9,3178135463,주식회사 농촌앤정,조경순,54,436,000,88.370,03 15,2018/03/27 18:00:31, ,
10,3028124305,주식회사 해린엔지니어링,윤성섭,54,437,600,88.373,13 09,2018/03/30 09:06:52, ,
11,3028128446,주식회사 영동기술단,김성재,54,581,200,88.606,01 03,2018/03/30 09:05:41, ,
12,3158105115,주식회사 홍익기술단,성낙전,54,717,000,88.826,13 06,2018/03/30 09:56:48, ,
13,3028122909,주식회사녹색기술공사,권영국,55,157,700,89.542,03 13,2018/03/29 09:50:12, ,
